Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|Q8YNN1|Q8YNN1_NOSS1	Q8YNN1	Q8YNN1_NOSS1	alr4533	502	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4533 protein 	4:Protein predicted	7.37	1	0.999	4	4	4	10	10	10	85399450	85399450	85399450	12K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	100031.8333	418530.7637	2207653.3945	3389233.7773	1325036.9941	788122.4785	354833.1113	180358.1729	119585.1631	82828.8884	80168.0735	75203.2173	56859.396	64326.209	64761.2788	90496.2369	86155.2632	98403.23
tr|Q8YNN3|Q8YNN3_NOSS1	Q8YNN3	Q8YNN3_NOSS1	alr4531	1246	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4531 protein 	4:Protein predicted	5.46	1	0.999	7	7	7	7	7	7	1219880056	8463139	8463139	10K(304.2071), 3M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	99633.9863	533262.8633	1571130.0391	2254867.0469	1383019.1562	722744.0273	253452.1582	132458.5596	89032.4463	66143.2534	57875.3799	68152.4551	60428.271	54160.8162	86532.1973	117029.667	139090.584	148707.1768
tr|Q8YNN5|Q8YNN5_NOSS1	Q8YNN5	Q8YNN5_NOSS1	alr4529	214	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4529 protein 	4:Protein predicted	12.15	1	0.999	2	2	2	2	2	2	3540631	3540631	3540631	19K(304.2071), 3C(57.0214), N-term(304.2071)	NA	NA	43179.3086	316009.1875	407971.9062	170151.7344	42450.1875	17716.5254	8813.6504	3948.6636	4134.8184	0	4147.4419	14957.6865	7203.2183000000005	3935.0635	4282.5737	6125.3799	6009.7114	20600.6699
tr|Q8YNN8|Q8YNN8_NOSS1	Q8YNN8	Q8YNN8_NOSS1	alr4526	447	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4526 protein 	3:Protein inferred from homology	33.11	1	0.999	16	15	16	21	20	21	42626911	31049331	42626911	10K(304.2071), 11K(304.2071), 12K(304.2071), 13K(304.2071), 14K(304.2071), 15K(304.2071), 2K(304.2071), 5M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	474911.6174	4696977.8867	17210504.6328	14080667.8047	5100510.1992	2940617.8711	1304083.1094	722319.8057	612965.2151	413461.3145	474377.1689	425665.7935	430254.7705	305694.8037	447406.3315	404342.554	580653.5403	959128.1582
tr|Q8YNP8|Q8YNP8_NOSS1	Q8YNP8	Q8YNP8_NOSS1	alr4516	240	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4516 protein 	4:Protein predicted	53.33	1	0.999	9	9	9	25	25	25	296530244	296530244	296530244	14K(304.2071), 16K(304.2071), 3M(15.9949), 4C(57.0214), 6C(57.0214), 8M(15.9949), N-term(304.2071)	NA	NA	1956814.2148	10977653.9531	8379383.4492	3310002.3242	1198994.2969	692560.6982	408443.0923	262431.0596	257366.6018	152888.1724	176772.9714	181053.4895	207726.7957	169206.5142	253034.4329	290591.0033	453758.053	776015.5071
tr|Q8YNQ0|Q8YNQ0_NOSS1	Q8YNQ0	Q8YNQ0_NOSS1	alr4514	110	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4514 protein 	4:Protein predicted	48.18	1	0.999	5	5	5	12	12	12	117425890	117425890	117425890	N-term(304.2071)	NA	NA	641942.4922	12357918.7852	12225689.0547	4046559.1699	1822808.4688	1138861.291	572059.6396	318955.6758	229383.7305	132726.4038	144894.6172	143348.1516	141877.0811	101958.6394	137853.3508	99807.3328	161395.335	177851.4492
tr|Q8YNQ3|Q8YNQ3_NOSS1	Q8YNQ3	Q8YNQ3_NOSS1	csaB	349	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4509 protein 	4:Protein predicted	20.06	1	0.999	6	6	6	10	10	10	12317940	12317940	12317940	10M(15.9949), 12C(57.0214), 13K(304.2071), 15K(304.2071), 6M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	183500.8943	1921072.8047	5072664.9219	2023073.9453	836872.0723	498666.6826	305955.5571	141891.8689	92228.0344	55656.9196	58901.5012	48062.0936	61437.8118	45489.3184	57178.9741	45050.4883	49329.7917	105833.4736
tr|Q8YNQ7|Q8YNQ7_NOSS1	Q8YNQ7	Q8YNQ7_NOSS1	zacK	359	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4505 protein 	4:Protein predicted	18.94	1	0.999	8	8	8	13	13	13	20977691	20977691	20977691	10K(304.2071), 12K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	712185.9785	4629918.875	6240189.7969	1883337.8984	959437.4609	771211.8613	624960.8291	612372.6562	1003098.126	661419.0034	849764.043	725285.0146	517938.0869	493309.5845	501464.3828	323576.0654	1517132.0742	676447.7852
tr|Q8YNQ8|Q8YNQ8_NOSS1	Q8YNQ8	Q8YNQ8_NOSS1	zicK	327	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4504 protein 	4:Protein predicted	12.84	1	0.999	5	5	5	5	5	5	6202067	6202067	6202067	7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	170227.1934	1615525.1094	1777791.6719	744446.3867	231390.6416	136244.0938	75540.5996	46080.7515	57725.0098	48678.4666	39460.1499	33468.6968	36873.4045	32681.7744	52173.6099	38598.7939	322604.7148	159490.6133
tr|Q8YNR0|Q8YNR0_NOSS1	Q8YNR0	Q8YNR0_NOSS1	all4502	434	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component sensor histidine kinase 	4:Protein predicted	11.75	1	0.999	6	6	6	7	7	7	8054983	8054983	8054983	N-term(304.2071)	NA	NA	51524.2549	466918.9688	1099449.9688	973179.2812	549919.3906	333733.875	130486.5117	52541.8799	46699.1943	28662.5391	36571.0527	52535.042	47462.9346	29431.7852	37905.8848	45218.5303	50764.8623	132068.4512
tr|Q8YNR3|Q8YNR3_NOSS1	Q8YNR3	Q8YNR3_NOSS1	all4499	546	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4499 protein 	3:Protein inferred from homology	54.03	1	0.999	21	13	21	236	141	236	8205344256	6059250560	8205344256	10C(57.0214), 14K(304.2071), 15K(304.2071), 22K(304.2071), 23M(15.9949), 25K(304.2071), 3C(57.0214), N-term(304.2071)	NA	NA	10225236.3064	36214885.7019	47973826.7842	52402637.3794	616580051.6797	1240985285.4863	374049872.6123	105846740.5591	51294795.2017	24559338.5945	15399027.885	12364095.3542	11290202.4587	8376997.5847	10866853.7605	15126842.478	14035246.7905	25680497.7825
tr|Q8YNR6|Q8YNR6_NOSS1	Q8YNR6	Q8YNR6_NOSS1	uvrD1	772	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP-dependent DNA helicase 	3:Protein inferred from homology	14.38	1	0.999	12	11	12	15	13	15	15771734	11540450	15771734	10K(304.2071), 11K(304.2071), 12K(304.2071), 13K(304.2071), 14K(304.2071), 7K(304.2071), 8C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	211940.1958	1023688.7676	1965377.4102	2271527.3359	868816.7432	483065.4434	212019.521	133095.8496	82046.5703	66743.3711	92032.9158	103832.8384	126268.821	72003.6887	106132.9243	102753.6411	142070.6667	418576.6094
tr|Q8YNR7|Q8YNR7_NOSS1	Q8YNR7	Q8YNR7_NOSS1	alr4494	355	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Mannosyltransferase 	4:Protein predicted	25.92	1	0.999	8	8	8	9	9	9	6811672	6811672	6811672	11K(304.2071), 15K(304.2071), 16K(304.2071), 1K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	83612.2354	734512.9961	1748299.0078	916108.7422	339648.6582	232203.0391	92496.1323	79095.8345	46609.9463	39942.9487	41583.5684	35112.6831	43122.5312	27361.7581	62108.6045	30613.0773	44806.4375	65076.5688
tr|Q8YNR8|Q8YNR8_NOSS1	Q8YNR8	Q8YNR8_NOSS1	alr4493	295	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4493 protein 	4:Protein predicted	36.95	1	0.999	10	10	10	14	14	14	53901239	53901239	53901239	11K(304.2071), 13K(304.2071), 1K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	149240.3936	1772646.4297	5421973.9688	3963545.7969	1615860.2578	839723.1992	408504.2852	167490.6953	127861.0586	58649.7524	59272.2534	54279.3926	52401.7336	42461.3777	45868.4846	49880.333	62493.2183	151838.0171
tr|Q8YNS0|Q8YNS0_NOSS1	Q8YNS0	Q8YNS0_NOSS1	alr4491	358	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glucose-1-phosphate thymidylyltransferase 	4:Protein predicted	31.28	1	0.999	11	11	11	19	19	19	131678930	131678930	131678930	10K(304.2071), 12K(304.2071), 1K(304.2071), 24K(304.2071), 6M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1011736.8728	8519003.8906	14330069.4219	9945160.5078	8154145.1641	4867252.2148	1332263.3848000001	557388.4741	322841.1235	194020.7771	238794.8792	172558.2861	283600.6013	174791.6609	185226.0498	171494.3157	221494.3287	447227.6382
tr|Q8YNS1|Q8YNS1_NOSS1	Q8YNS1	Q8YNS1_NOSS1	rfbD	294	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	dTDP-4-dehydrorhamnose reductase 	3:Protein inferred from homology	15.31	1	0.999	3	3	3	4	4	4	17743152	17743152	17743152	10K(304.2071), 25K(304.2071), N-term(304.2071)	NA	NA	254420.875	2790576.75	4007412.75	2199876.25	693623.3125	421332.1875	164867.5312	80809.9531	40407.0586	37507.168	44584.9062	70447.5078	67117.3984	32937.7812	56545.2969	52332.9961	84787.0156	266727.875
tr|Q8YNS2|Q8YNS2_NOSS1	Q8YNS2	Q8YNS2_NOSS1	rfbC2	181	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	dTDP-4-dehydrorhamnose 3,5-epimerase 	3:Protein inferred from homology	50.83	1	0.999	8	8	8	32	32	32	452521352	452521352	452521352	12K(304.2071), 15K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	5928670.8931	68708827.9141	41183547.0859	11997090.498	3217212	1485117.2061	792612.3384	654823.2107	406405.1509	237229.1641	209433.1367	167610.7505	221568.4429	105011.8584	147805.9441	130530.0964	211298.2456	271157.2847
tr|Q8YNS3|Q8YNS3_NOSS1	Q8YNS3	Q8YNS3_NOSS1	alr4488	714	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4488 protein 	4:Protein predicted	19.19	1	0.999	12	12	12	13	13	13	24724594	24724594	24724594	10K(304.2071), 10M(15.9949), 11K(304.2071), 12K(304.2071), 16K(304.2071), 21C(57.0214), 24K(304.2071), 4M(15.9949), 5C(57.0214), 6C(57.0214), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	221439.0566	704784.4375	1611704.8672	3289458.3281	3047025.2031	2745111.8438	967965.8633	510913.4141	356680.4746	249600.5029	256182.5645	247885.7959	279922.167	189817.1621	229806.6172	216851.5518	280862.5879	592621.5684
tr|Q8YNS4|Q8YNS4_NOSS1	Q8YNS4	Q8YNS4_NOSS1	alr4487	996	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4487 protein 	4:Protein predicted	26.91	1	0.999	22	22	22	29	29	29	45661402	45661402	45661402	10K(304.2071), 11K(304.2071), 15C(57.0214), 16M(15.9949), 17K(304.2071), 1K(304.2071), 21K(304.2071), 2C(57.0214), 2M(15.9949), 3C(57.0214), 4K(304.2071), 4M(15.9949), 7K(304.2071), 8K(304.2071), 8M(15.9949), 9C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	528350.9692	5466832.043	11882339.9844	8642637.6973	7583720.8184	7783124.9326	3493264.291	1485782.2222	900941.1167	581727.29	434269.6416	408987.7786	412788.9832	340177.8645	363833.7417	423690.3615	467543.0488	1000814.6497
tr|Q8YNS5|Q8YNS5_NOSS1	Q8YNS5	Q8YNS5_NOSS1	alr4486	246	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ABC transporter ATP binding subunit 	3:Protein inferred from homology	17.07	1	0.999	4	4	4	4	4	4	9922692	9922692	9922692	10K(304.2071), 6M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	191030.3848	1564422.375	3508889.5312	1838135.75	682244.6328	397832.8125	142924.9668	97913.7832	74228.3867	54314.4277	56935.709	51794.0364	53885.6118	36165.2905	44095.3853	38293.9392	66032.4805	93586.3311
tr|Q8YNS7|Q8YNS7_NOSS1	Q8YNS7	Q8YNS7_NOSS1	alr4484	241	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4484 protein 	4:Protein predicted	7.47	1	0.999	2	2	2	2	2	2	4246934	4246934	4246934	9K(304.2071), N-term(304.2071)	NA	NA	204719.1992	1141671.2344	481122.6953	166039.7734	68776.1973	45505.6094	19867.9714	12314.3838	14651.8945	10275.3594	10764.0479	9720.4893	12438.4346	6488.0303	9927.0439	8279.4844	10387.5518	29526.3291
tr|Q8YNS9|Q8YNS9_NOSS1	Q8YNS9	Q8YNS9_NOSS1	asl4482	64	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asl4482 protein 	4:Protein predicted	51.56	1	0.999	5	5	5	27	27	27	800630024	800630024	800630024	11K(304.2071), 12K(304.2071), 1K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	81051789.2969	80742256.5703	20055982.8164	6921293.501	2491900.9272	1450119.3867	870918.9761	492380.4563	538260.4922	334672.239	350527.1958	244743.3799	232413.6294	160785.8276	243905.3838	307325.2	398715.6973	710461.7163
tr|Q8YNT0|Q8YNT0_NOSS1	Q8YNT0	Q8YNT0_NOSS1	all4481	366	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4481 protein 	1:Experimental evidence at protein level	36.07	1	0.999	15	15	15	33	33	33	347946352	347946352	347946352	10K(304.2071), 17K(304.2071), 1K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	4485830.9028	86774152.4219	83096352.1016	29018121.2363	9214707.9551	4942497.4619	2760754.7253	1671899.0925	2101825.3418	1398916.5	1295858.2502	1336290.1619	1381476.6238	311512.3389	1296717.0896	1333473.916	1451608.9836	3623928.9473
tr|Q8YNU2|Q8YNU2_NOSS1	Q8YNU2	Q8YNU2_NOSS1	alr4469	128	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4469 protein 	4:Protein predicted	14.84	1	0.999	2	2	2	4	4	4	88317140	88317140	88317140	7K(304.2071), N-term(304.2071)	NA	NA	3677083.9062	19543505.1562	7806499.5781	1915075.5	514201.125	246514.1582	150365.0391	108374.6523	72212.3774	46348.2712	51643.4763	50768.6118	65881.6326	22452.5925	40472.8779	32037.458	55718.4119	83796.9011
tr|Q8YNU7|Q8YNU7_NOSS1	Q8YNU7	Q8YNU7_NOSS1	cysH	241	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phosphoadenosine 5'-phosphosulfate reductase 	3:Protein inferred from homology	45.64	1	0.999	11	11	11	51	51	51	1313486432	1313486432	1313486432	10K(304.2071), 11K(304.2071), 22K(304.2071), 3C(57.0214), 3M(15.9949), 7K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	23525540.0586	135748595.8047	55208812.4805	16036602.9277	5404061.3467	3193698.5366	2165817.2815	1840317.541	1753232.5969	1413605.5535	1397737.9131	1349206.3901	1905632.4526	1502243.668	1821334.3916	1395995.4376	1412109.6177	1536127.3
tr|Q8YNU8|Q8YNU8_NOSS1	Q8YNU8	Q8YNU8_NOSS1	sbcD	413	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Nuclease SbcCD subunit D 	3:Protein inferred from homology	12.83	1	0.999	5	5	5	6	6	6	10700760	10432299	10432299	10K(304.2071), 5M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	176664.2783	1986458.6719	2960573.25	925256.7969	330188.0039	148671.0508	117474.9023	118561.959	65114.5645	52173.9492	60203.8721	52311.0095	81502.1907	61394.6265	65750.7871	55493.4629	79879.0715	116132.5537
tr|Q8YNV0|Q8YNV0_NOSS1	Q8YNV0	Q8YNV0_NOSS1	all4461	268	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Inositol monophosphate family protein 	4:Protein predicted	23.88	1	0.999	6	6	6	32	32	32	440985800	440985800	440985800	11C(57.0214), 11K(304.2071), 12K(304.2071), 13K(304.2071), 2M(15.9949), N-term(304.2071)	NA	NA	864413.4717	19804043.3418	36461237.1016	13809634.9727	4293436.123	2114792.604	943462.9224	632468.2227	619771.2146	316957.4214	307435.6064	253740.1372	182942.0198	118993.667	170109.0688	122100.4299	344781.0981	371478.2664
tr|Q8YNV3|Q8YNV3_NOSS1	Q8YNV3	Q8YNV3_NOSS1	all4458	318	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4458 protein 	4:Protein predicted	14.47	1	0.999	5	5	5	7	7	7	26397782	26397782	26397782	12C(57.0214), 15K(304.2071), 1C(57.0214), 6C(57.0214), 7C(57.0214), 9C(57.0214), N-term(304.2071)	NA	NA	166886.0161	2394962.8516	3892431.3203	1624094.1641	518657.8555	250484.0811	82394.4092	41325.374	37166.4114	18781.3406	10565.252	3101.6763	14844.3967	5326.03	10484.7629	13342.0093	31882.4324	49892.4414
tr|Q8YNV5|Q8YNV5_NOSS1	Q8YNV5	Q8YNV5_NOSS1	alr4456	267	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4456 protein 	4:Protein predicted	40.07	1	0.999	10	10	10	33	33	33	355921272	355921272	355921272	10K(304.2071), 13K(304.2071), 2M(15.9949), 3M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	1333121.7866	25435884.1172	55654729.6094	25106451.8125	6455300.0605	2490423.2178	964378.7749	587476.3447	503553.3357	351919.0764	352022.3928	295441.9622	329046.5208	193785.2874	274183.9871	218866.6394	389317.5178	417085.6299
tr|Q8YNV8|Q8YNV8_NOSS1	Q8YNV8	Q8YNV8_NOSS1	all4453	186	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4453 protein 	4:Protein predicted	16.13	1	0.999	3	3	3	3	3	3	7915314	7915314	7915314	7K(304.2071), N-term(304.2071)	NA	NA	42322.1992	557356.2812	1821316.2812	859447.7969	290251.0859	163654.9648	56517.0029	25197.585	15111.1865	15144.6807	23409.7842	20300.9731	29166.9487	20643.0266	25299.1631	48196.9075	50596.4771	67970.624
tr|Q8YNW1|Q8YNW1_NOSS1	Q8YNW1	Q8YNW1_NOSS1	all4450	686	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Ribonuclease II 	4:Protein predicted	31.2	1	0.999	21	21	21	29	29	29	271243997	271243997	271243997	10K(304.2071), 11K(304.2071), 12K(304.2071), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	532733.7722	3281042.2754	15902128.3008	10521978.3926	2616094.0889	1485713.562	686965.0034	514847.5259	586547.2239	390763.7166	424718.1982	530250.4641	458159.9866	627360.4644	399500.3027	542508.4922	634873.4631	1129566.8892
tr|Q8YNW3|Q8YNW3_NOSS1	Q8YNW3	Q8YNW3_NOSS1	alr4448	382	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Beta-xylanase 	3:Protein inferred from homology	19.63	1	0.999	8	8	8	16	16	16	26321079	26321079	26321079	10K(304.2071), 11K(304.2071), 12K(304.2071), 13K(304.2071), 14K(304.2071), 2C(57.0214), 4M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	1043833.0098	10045228.9531	6243394.3125	2018814.7852	786263.2979	556160.6699	331203.5676	209182.624	142151.0298	114125.9517	129825.4141	151835.0935	159731.6025	97136.2427	146299.1748	131673.9961	194295.2212	567637.3682
tr|Q8YNW8|Q8YNW8_NOSS1	Q8YNW8	Q8YNW8_NOSS1	all4443	446	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4443 protein 	4:Protein predicted	38.57	1	0.999	16	16	16	45	45	45	660125136	660125136	660125136	10C(57.0214), 11M(15.9949), 13K(304.2071), 15K(304.2071), 16K(304.2071), 18K(304.2071), 1K(304.2071), 21M(15.9949), 23K(304.2071), 5C(57.0214), 6K(304.2071), 6M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	1111726.981	6062189.209	50297306.7969	45747311.3047	11179724.8398	4444472.2119	1313724.1621	671126.2646	412128.6382	249275.8386	273079.9739	236064.6074	252227.5205	164025.8174	678958.1597	151534.6997	244302.4456	337238.7383
tr|Q8YNX0|Q8YNX0_NOSS1	Q8YNX0	Q8YNX0_NOSS1	hpsN	337	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4441 protein 	4:Protein predicted	20.47	1	0.999	6	6	6	9	9	9	14302770	14302770	14302770	11K(304.2071), 13K(304.2071), 6C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	205737.894	1304368.082	3847426.4844	3288852.2891	1497433.5312	828628.832	338696.3643	158070.686	91334.4431	63134.6379	65206.8877	75176.2319	85601.1001	51688.3281	75121.0703	86270.4551	106637.9712	239574.4609
tr|Q8YNX7|Q8YNX7_NOSS1	Q8YNX7	Q8YNX7_NOSS1	all4432	734	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4432 protein 	3:Protein inferred from homology	37.19	1	0.999	26	26	26	51	51	51	84910308	84910308	84910308	10K(304.2071), 11K(304.2071), 12K(304.2071), 13K(304.2071), 14K(304.2071), 1K(304.2071), 24K(304.2071), 3K(304.2071), 6M(15.9949), 8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	1182943.8113	12527880.6328	49403699.2852	26237143.25	8124645.3623	3796140.896	1498665.4595	855360.3022	709049.4471	480603.0859	575393.5261	437212.9414	447388.668	293834.7068	334722.5259	314889.3525	481773.5981	640680.9531
tr|Q8YNY0|Q8YNY0_NOSS1	Q8YNY0	Q8YNY0_NOSS1	hlpA	308	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	HlpA protein 	4:Protein predicted	5.84	1	0.999	2	2	2	2	2	2	214244	214244	214244	10K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	7816.7178	100370.7031	129166.7656	57598.9961	21657.4062	21820.8535	5837.1611	4043.3066	2566.5305	5799.3291	6693.9932	14636.8545	13044.1465	5371.0244	9345.6582	13857.8779	3939.9524	52675.3047
tr|Q8YNY2|Q8YNY2_NOSS1	Q8YNY2	Q8YNY2_NOSS1	all4427	311	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4427 protein 	4:Protein predicted	8.04	1	0.999	2	2	2	2	2	2	8348804	8348804	8348804	12K(304.2071), 13K(304.2071), N-term(304.2071)	NA	NA	28587.0488	343389.5	879260.0625	462660.25	146790.3594	102814.0625	55810.8398	32159.1797	15556.3779	12855.3438	8023.4214	4365.8281	4453.0718	4395.9746	6735.0957	10822.3838	8982.084	22979.0371
tr|Q8YNY3|Q8YNY3_NOSS1	Q8YNY3	Q8YNY3_NOSS1	all4426	417	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4426 protein 	4:Protein predicted	8.39	1	0.999	4	4	4	4	4	4	10511371	10511371	10511371	9K(304.2071), N-term(304.2071)	NA	NA	41729.8379	183300.9766	1107802.875	1653480	702291.5312	316985.0234	129945.1797	68369.1309	41492.5898	30900.8135	38330.9404	44851.0332	42565.1562	21058.125	39538.6035	36649.6318	55477.9238	145363.7578
tr|Q8YNY4|Q8YNY4_NOSS1	Q8YNY4	Q8YNY4_NOSS1	all4425	338	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4425 protein 	4:Protein predicted	5.92	1	0.999	2	2	2	2	2	2	17524602	17524602	17524602	13K(304.2071), 1C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	47402.6758	333382.4688	1222306.625	994373.7812	447056.0156	263583.2422	101123.1094	47255.6094	34433.3047	22390.4795	24705.4111	19592.5645	16566.4121	18213.3945	20874.5933	16375.8467	23080.6035	49255.6758
tr|Q8YNY5|Q8YNY5_NOSS1	Q8YNY5	Q8YNY5_NOSS1	all4424	297	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4424 protein 	4:Protein predicted	20.54	1	0.999	5	5	5	8	8	8	27487843	27487843	27487843	10C(57.0214), 12K(304.2071), 13K(304.2071), 14K(304.2071), 6C(57.0214), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	71144.7837	671774.9609	2232479.6484	1878736.9922	841562.3203	425854.543	138790.9043	87536.0952	54692.3184	33214.8018	42692.2563	44907.4106	49760.8047	28418.2705	43293.5415	40212.6003	66570.1655	103387.9795
tr|Q8YNY6|Q8YNY6_NOSS1	Q8YNY6	Q8YNY6_NOSS1	all4423	379	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4423 protein 	4:Protein predicted	13.19	1	0.999	6	6	6	6	6	6	11247991	11247991	11247991	8K(304.2071), N-term(304.2071)	NA	NA	122037.3965	983260.2578	2903445.125	2071915.4531	806921.7812	459947.3906	184736.3184	120069.2119	86221.6221	65773.314	56025.7939	64706.0664	71235.7344	43385.2178	63299.749	80242.6504	105567.042	208250.5605
tr|Q8YNZ1|Q8YNZ1_NOSS1	Q8YNZ1	Q8YNZ1_NOSS1	all4418	347	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4418 protein 	3:Protein inferred from homology	13.26	1	0.999	3	3	3	3	3	3	3177232	3177232	3177232	4C(57.0214), N-term(304.2071)	NA	NA	23930.417	109911.0898	239455.1797	104086.1836	147919.293	109984.8887	21279.9241	17668.5103	63187.7549	3459.8423	8263.5593	3606.9976	3163.3362	2767.9189	2642.4617	8818.1729	6391.5396	10188.5391
