Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|Q8YPZ8|Q8YPZ8_NOSS1	Q8YPZ8	Q8YPZ8_NOSS1	all4042	551	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4042 protein 	4:Protein predicted	46.64	1	0.999	19	19	19	52	52	52	181595976	181595976	181595976	10K(304.2071), 11K(304.2071), 12K(304.2071), 13K(304.2071), 15K(304.2071), 16K(304.2071), 20K(304.2071), 26K(304.2071), 2K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	1627570.5986	10257173.6211	68384668.8486	46365461.5493	16935245.4434	5888354.5732	2153714.7559	1226574.8013	991125.9512	793234.1287	552466.1582	553895.9246	627694.2637	560457.7596	595709.5854	943317.8418	690717.6812	1030343.1855
tr|Q8YPZ9|Q8YPZ9_NOSS1	Q8YPZ9	Q8YPZ9_NOSS1	all4041	197	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4041 protein 	4:Protein predicted	13.71	1	0.999	3	3	3	6	6	6	20932863	20932863	20932863	N-term(304.2071)	NA	NA	160328.957	1116156.2969	3181049.3594	2012470.0469	910401.8516	390156.6641	336003.3809	161473.8135	146551.5566	166096.0645	101105.9805	104109.4458	979189.4971	557115.8706	235663.4727	124300.7515	120411.647	245223.7832
tr|Q8YQ00|Q8YQ00_NOSS1	Q8YQ00	Q8YQ00_NOSS1	all4040	347	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4040 protein 	4:Protein predicted	32.85	1	0.999	12	12	12	14	14	14	22751916	22751916	22751916	16K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	2140934.1016	11842052.25	8580079.8438	3810182.8359	1802163.9102	899476.4766	588198.9609	630696.6953	436909.0254	366842.3677	240750.8369	274922.3857	215305.4729	251005.6792	284610.6851	311348.4844	286709.0498	463902.9468
tr|Q8YQ02|Q8YQ02_NOSS1	Q8YQ02	Q8YQ02_NOSS1	all4038	162	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4038 protein 	4:Protein predicted	18.52	1	0.999	3	3	3	4	4	4	17533286	17533286	17533286	1C(57.0214), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	2256557.9375	3977603.125	1709623.75	710175.4375	369637.7188	324145.0469	149829.5156	137371.0898	111929.8945	85465.7148	79685.7227	82753.3164	87578.9004	95107.3516	64327.8008	127335.9297	82560.4883	131943.3594
tr|Q8YQ03|Q8YQ03_NOSS1	Q8YQ03	Q8YQ03_NOSS1	cysE	253	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Serine acetyltransferase 	3:Protein inferred from homology	20.95	1	0.999	4	3	4	5	4	5	8142988	8142988	8142988	6C(57.0214), N-term(304.2071)	NA	NA	66104.8682	430016.125	1029465.9844	1225781.1875	1987139.3906	867775.4844	571316.7539	217801.334	117837.3921	64784.3584	49528.3926	43501.5688	38491.8345	49818.7329	45434.1855	35486.6543	48378.4023	227830.2109
tr|Q8YQ04|Q8YQ04_NOSS1	Q8YQ04	Q8YQ04_NOSS1	alr4036	194	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4036 protein 	4:Protein predicted	10.82	1	0.999	2	2	2	2	2	2	728927	728927	728927	N-term(304.2071)	NA	NA	5760.0981	37019.9531	58579.5273	25603.8516	15914.415	7005.7681	5700.7075	6266.334	5006.5508	5326.8091	7580.041	4965.1479	5122.9849	4445.1567	4946.8633	5374.8438	5819.6421	7708.9546
tr|Q8YQ05|Q8YQ05_NOSS1	Q8YQ05	Q8YQ05_NOSS1	nrdJ	1172	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4035 protein 	4:Protein predicted	15.36	1	0.999	20	20	20	30	30	30	44422700	43590547	44422700	10K(304.2071), 11K(304.2071), 13K(304.2071), 1C(57.0214), 1K(304.2071), 20K(304.2071), 2K(304.2071), 6M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	850648.7119	2451227.5325	15023994.0234	20023270.2383	8546443.9941	3545829.6787	1616168.2424	939921.4092	840250.53	764573.729	503112.0505	549638.038	505512.8826	587318.323	545398.3069	1215879.4377	843793.7028	885824.1907
tr|Q8YQ10|Q8YQ10_NOSS1	Q8YQ10	Q8YQ10_NOSS1	alr4030	290	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4030 protein 	4:Protein predicted	2.41	1	0.999	1	1	1	1	1	1	683414	683414	683414	7K(304.2071), N-term(304.2071)	NA	NA	9631.416	77549.6562	410062.1875	246080.25	100575.9766	37626.2188	16579.8398	9672.791	10660.4873	9154.209	4687.6777	4602.7739	4257.8237	4106.6089	4945.6689	5319.585	5258.0918	8721.1865
tr|Q8YQ16|Q8YQ16_NOSS1	Q8YQ16	Q8YQ16_NOSS1	all4024	480	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cytochrome D ubiquinol oxidase chain I 	3:Protein inferred from homology	3.33	1	0.999	2	2	2	4	4	4	5397817	5397817	5397817	3K(304.2071), 4M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	891083.375	65526.4258	380594.6562	529935.75	298923.375	205013.6406	105673.7969	64673.1641	47233.1875	54804.3125	47791.8125	72498.7656	35758.6172	33196.8867	45362.5469	40701.4453	40688.9414	74524.4375
tr|Q8YQ18|Q8YQ18_NOSS1	Q8YQ18	Q8YQ18_NOSS1	opcA	459	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	OpcA protein 	4:Protein predicted	39.65	1	0.999	18	18	18	51	51	51	324033640	324033640	324033640	10K(304.2071), 11C(57.0214), 11K(304.2071), 14K(304.2071), 15K(304.2071), 16K(304.2071), 4M(15.9949), 7C(57.0214), 7K(304.2071), 9K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	3567985.4773	60814892.7344	117077067.0781	59427742.5898	23956367.8848	9443572.2407	4338751.2266	2140864.6572	1724015.2988	1273498.4062	909104.8655	1003152.8318	995474.6345	1708342.8281	2543942.1699	3661709.5254	4155910.1763	8306568.6538
tr|Q8YQ19|Q8YQ19_NOSS1	Q8YQ19	Q8YQ19_NOSS1	alr4017	418	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4017 protein 	4:Protein predicted	33.01	1	0.999	12	12	12	27	27	27	176440756	176440756	176440756	10K(304.2071), 14K(304.2071), 24K(304.2071), 3K(304.2071), 5C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	1192272.8169	6906696.9404	28352323.6641	13667821.0957	8166195.8447	4332647.6846	2341150.582	1412367.917	879046.3315	722155.7043	652370.208	624375.249	570464.8	642743.459	647312.4624	718291.2415	735379.7117	1022514.2673
tr|Q8YQ20|Q8YQ20_NOSS1	Q8YQ20	Q8YQ20_NOSS1	alr4016	128	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4016 protein 	4:Protein predicted	27.34	1	0.999	3	3	3	3	3	3	243194	243194	243194	15K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	134586.0093	2177817.2773	3809638.5547	1403338.4941	702612.8438	320954.02	147802.7969	132252.8674	67629.5112	61060.2566	53888.9199	64402.8672	59205.4355	48463.4434	72349.8691	151561.1172	56650.7793	92640.3555
tr|Q8YQ21|Q8YQ21_NOSS1	Q8YQ21	Q8YQ21_NOSS1	alr4015	263	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4015 protein 	3:Protein inferred from homology	4.94	1	0.999	1	1	1	1	1	1	     0	     0	     0	12M(15.9949), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YQ23|Q8YQ23_NOSS1	Q8YQ23	Q8YQ23_NOSS1	sppA	273	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Protease IV 	3:Protein inferred from homology	15.02	1	0.999	4	4	4	7	7	7	136560882	136560882	136560882	1K(304.2071), 3C(57.0214), N-term(304.2071)	NA	NA	291762.2676	741054.7891	825863.2891	759592.2227	638588.9453	421298.2383	488896.043	1048329.1836	1385410.0898	1081168.4043	899286.5703	866664.9316	795405.6035	1251479.1299	1558643.7227	1223701.1748	1493282.3691	1748391.9453
tr|Q8YQ26|Q8YQ26_NOSS1	Q8YQ26	Q8YQ26_NOSS1	alr4010	196	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr4010 protein 	4:Protein predicted	31.12	1	0.999	4	4	4	5	5	5	1027613	1027613	1027613	13K(304.2071), 25K(304.2071), N-term(304.2071)	NA	NA	69120.6953	525620.2344	585641.7812	214528.7734	121153.6797	71110.1484	64358.4355	109911.1562	47629.2129	30878.0107	20343.8154	8173.04	12755.6899	11297.4878	12641.1064	18404.9014	22465.4404	24201.1475
tr|Q8YQ28|Q8YQ28_NOSS1	Q8YQ28	Q8YQ28_NOSS1	pyk2	589	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Pyruvate kinase 	3:Protein inferred from homology	39.39	1	0.999	22	21	22	61	59	61	154606388	145422224	154606388	10K(304.2071), 11K(304.2071), 11M(15.9949), 12K(304.2071), 14M(15.9949), 15M(15.9949), 16K(304.2071), 17K(304.2071), 2K(304.2071), 3M(15.9949), 6M(15.9949), 7C(57.0214), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	2777461.7222	13493640.8486	54723518.9883	47368945.6514	22404714.8379	9697125.498	4397072.3667	2486721.7339	1897500.7319	1601292.2795	1110215.2561	1274304.468	1209768.8528	1374055.5056	1668934.2915	2061091.4067	1969619.5637	3797973.8518
tr|Q8YQ31|Q8YQ31_NOSS1	Q8YQ31	Q8YQ31_NOSS1	alr4005	418	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Lipid-A-disaccharide synthase 	4:Protein predicted	20.57	1	0.999	7	7	7	8	8	8	55414690	55414690	55414690	10K(304.2071), 12K(304.2071), 14K(304.2071), 18K(304.2071), 8C(57.0214), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	306238.5137	1299437.0312	4508650.125	3839661.7812	2226854.1875	1077213.6992	489993.916	294099.8066	223958.207	212523.3135	184886.8491	179042.8901	150090.5466	161437.3486	189401.4968	227234.1523	220515.5444	332104.9365
tr|Q8YQ33|Q8YQ33_NOSS1	Q8YQ33	Q8YQ33_NOSS1	isiA3	342	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4003 protein 	4:Protein predicted	14.62	1	0.999	5	5	5	16	16	16	166308136	166308136	166308136	N-term(304.2071)	NA	NA	337923.6665	1215996.1309	5218674.3906	6786686.1787	7580456.6592	3201095.4771	1641547.9778	1767580.3972	2717640.3208	2785335.6699	2863601.6221	2974076.5693	3041830.8207	5405141.6504	7164511.0874	5608449.3213	7530400.167	6916707.9355
tr|Q8YQ34|Q8YQ34_NOSS1	Q8YQ34	Q8YQ34_NOSS1	isiA2	476	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem I reaction center subunit XI 	3:Protein inferred from homology	22.9	1	0.999	8	8	8	43	43	43	937825760	937825760	937825760	11K(304.2071), 18K(304.2071), 6M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	1129695.7551	3904086.1934	17673046.6382	31967920.0762	32663288.6172	10902371.1848	4937566.6238	8711794.8159	13998075.8579	14127647.9917	13292689.2322	15349871.7266	15491534.3904	25020769.9192	33011779.6206	26194195.4004	32784586.2417	35198267.7207
tr|Q8YQ36|Q8YQ36_NOSS1	Q8YQ36	Q8YQ36_NOSS1	all4000	320	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All4000 protein 	4:Protein predicted	13.44	1	0.999	3	3	3	14	14	14	322176083	322176083	322176083	N-term(304.2071)	NA	NA	646944.8389	1551597.0293	8459580.3086	10267021.5	9445888.5654	4804603.1899	1912365.3057	1266963.0918	2100076.0361	3370209.7036	4526704.4915	6088894.707	7142685.6096	14192097.0669	20228153.5425	19831192.1055	23691859.6462	17813341.1421
tr|Q8YQ40|Q8YQ40_NOSS1	Q8YQ40	Q8YQ40_NOSS1	alr3996	181	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3996 protein 	4:Protein predicted	41.44	1	0.999	7	7	7	8	8	8	25611179	25611179	25611179	10K(304.2071), 11K(304.2071), 17K(304.2071), 2K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	3066493.5	9102114.0312	4438204.0938	1903938.9062	1176901.5664	798485.7344	450103.8359	336477.5303	260714.1826	238419.8096	165079.0791	179597.873	152747.0557	179401.6523	194991.2725	204105.6299	251280.0488	410754.7441
tr|Q8YQ41|Q8YQ41_NOSS1	Q8YQ41	Q8YQ41_NOSS1	alr3995	421	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Gamma-glutamyl phosphate reductase 	3:Protein inferred from homology	27.32	1	0.999	14	14	14	18	18	18	19498126	19498126	19498126	11K(304.2071), 12K(304.2071), 12M(15.9949), 13K(304.2071), 15K(304.2071), 3M(15.9949), 4C(57.0214), 7K(304.2071), 8C(57.0214), 8K(304.2071), 8M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	325873.0642	1761573.8442	3746068.5078	2485986.6533	8278092.6875	4864384.25	1603756.5986	600800.4844	399896.1528	258904.6718	173689.3276	189999.1067	190659.6536	159054.8123	148766.2317	169904.6738	173969.8167	219176.6196
tr|Q8YQ45|Q8YQ45_NOSS1	Q8YQ45	Q8YQ45_NOSS1	all3991	131	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3991 protein 	4:Protein predicted	15.27	1	0.999	4	4	4	7	7	7	27514986	27514986	27514986	5M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	183776.5254	446623.0312	598216.1172	478025.8906	2851679.8633	2929817.5303	1442807.2432	683369.228	393078.0439	220152.2114	159594.1748	167312.9062	113429.3237	187986.415	228030.2979	172792.3625	149709.0767	223362.9531
tr|Q8YQ46|Q8YQ46_NOSS1	Q8YQ46	Q8YQ46_NOSS1	alr3990	123	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3990 protein 	4:Protein predicted	43.09	1	0.999	4	4	4	6	6	6	12400245	12400245	12400245	12K(304.2071), 21K(304.2071), 22K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	73159.5703	945742.5	2339765.5	1306334.625	600783.0625	260740.7969	114847.8828	53180.3555	37242.8789	27408.0703	20071.9062	19135.1113	15288.7002	20236.002	22789.0078	33943.0586	23962.1895	31506.6758
tr|Q8YQ47|Q8YQ47_NOSS1	Q8YQ47	Q8YQ47_NOSS1	all3989	904	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	PolyA polymerase 	3:Protein inferred from homology	4.54	1	0.999	4	4	4	5	5	5	4504618	4504618	4504618	3M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	63346.9062	72187.2158	189604.293	240079.0781	392821.0078	415664.5938	210344.1562	117834.8848	89479.8828	61617.5566	53772.9717	49545.4517	38440.3325	83807.2061	54997.5215	64430.4111	77070.332	101797.5488
tr|Q8YQ48|Q8YQ48_NOSS1	Q8YQ48	Q8YQ48_NOSS1	sbcC	1008	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3988 protein 	4:Protein predicted	12.9	1	0.999	12	12	12	13	13	13	9455053	9455053	9455053	11K(304.2071), 12K(304.2071), 13K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	124629.2666	433459.4609	962118.8047	2240323.5312	2374051.3828	1145670.6484	476230.2266	232751.1562	192474.1963	170945.7432	117255.709	104100.2246	120193.3809	154439.5908	209345.7686	222555.79	299013.3008	527468.293
tr|Q8YQ51|Q8YQ51_NOSS1	Q8YQ51	Q8YQ51_NOSS1	all3984	231	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3984 protein 	4:Protein predicted	61.04	1	0.999	14	14	14	68	68	68	952457472	952457472	952457472	15K(304.2071), 16K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	30307127.7759	244969434.2656	156622534.9395	46438591.0459	18705145.8535	10435132.2812	5266517.4036	2951667.2617	2830070.8967	2734896.4673	1710806.0894	1653847.0942	1394175.7444	1481267.7239	1590867.2451	2070496.5757	2050419.7471	3015621.2646
tr|Q8YQ53|Q8YQ53_NOSS1	Q8YQ53	Q8YQ53_NOSS1	alr3982	454	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component sensor histidine kinase 	4:Protein predicted	3.3	1	0.999	1	1	1	1	1	1	793327	793327	793327	N-term(304.2071)	NA	NA	0	18516.6855	74375.5078	63895.207	33729.9062	10785.8047	10650.3066	9822.9453	6896.1436	5477.1841	4710.1548	3113.844	5567.6777	3635.2939	5184.4307	5642.4292	6789.665	9751.8604
tr|Q8YQ55|Q8YQ55_NOSS1	Q8YQ55	Q8YQ55_NOSS1	alr3980	176	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3980 protein 	4:Protein predicted	21.02	1	0.999	4	4	4	7	7	7	38668130	38668130	38668130	13K(304.2071), 5K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	384734.8555	6509976.5312	12058916.8047	6495993.8516	2509546.1406	1014630.3906	436315.8809	255493.2129	189273.8208	160657.6338	105898.4248	136444.7791	136094.5127	173147.7656	178155.6069	156400.6592	196347.4673	236321.4575
tr|Q8YQ56|Q8YQ56_NOSS1	Q8YQ56	Q8YQ56_NOSS1	pex	115	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Pex protein 	1:Experimental evidence at protein level	6.09	1	0.999	1	1	1	1	1	1	4039690	4039690	4039690	7K(304.2071), N-term(304.2071)	NA	NA	199477.7812	1387435.25	2449195.75	882526.25	403543.9688	185177.1719	119306.4297	85763.1875	73045.6875	83728.7188	59953.6641	55686.7109	53148.793	50207.9102	59542.5273	105610.5	60884.8164	182316.7031
tr|Q8YQ63|Q8YQ63_NOSS1	Q8YQ63	Q8YQ63_NOSS1	all3972	133	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3972 protein 	4:Protein predicted	24.06	1	0.999	2	2	2	2	2	2	1649264	1649264	1649264	12K(304.2071), 19M(15.9949), 20K(304.2071), N-term(304.2071)	NA	NA	61416.1055	714911.5625	1123627	421484.5625	188106.2188	86965.75	29367.1523	18197.9531	14884.5068	11584.5742	7375.3345	11017.6152	0	9068.832	7852.0205	10115.2402	10681.5342	16633.0801
tr|Q8YQ71|Q8YQ71_NOSS1	Q8YQ71	Q8YQ71_NOSS1	all3964	475	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Phosphoglucomutase/phosphomannomutase 	3:Protein inferred from homology	54.11	1	0.999	25	24	25	125	124	125	1401034128	1401034128	1401034128	10K(304.2071), 11K(304.2071), 12K(304.2071), 13K(304.2071), 14K(304.2071), 20C(57.0214), 23K(304.2071), 2C(57.0214), 2K(304.2071), 3K(304.2071), 6C(57.0214), 8K(304.2071), 8M(15.9949), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	6176723.9766	25509844.9158	219173893.5781	191646149.7549	57836486.8135	22849168.6299	11121613.1138	5127218.7018	3533787.9248	3328830.5051	2738602.2664	2837140.8376	2055099.0762	2960934.1072	1992968.7625	2940928.3901	2907158.6416	4176671.3921
tr|Q8YQ73|Q8YQ73_NOSS1	Q8YQ73	Q8YQ73_NOSS1	all3962	206	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3962 protein 	4:Protein predicted	7.28	1	0.999	2	2	2	3	3	3	3681776	3681776	3681776	4M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	4408.1377	16089.5283	26025.3809	54577.2461	119515.3906	33196.6406	12212.6133	2815.4609	0	0	0	0	0	0	3448.2058	0	2018.9458	0
tr|Q8YQ79|Q8YQ79_NOSS1	Q8YQ79	Q8YQ79_NOSS1	ndhF	696	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	"NADH dehydrogenase subunit 5 "	3:Protein inferred from homology	10.78	1	0.999	9	9	9	22	22	22	155786864	155786864	155786864	10K(304.2071), 11K(304.2071), 15K(304.2071), 1K(304.2071), 2K(304.2071), 3M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1833168.5347	12671682.7871	19096038.9688	18296377.3438	27964568.1016	20506236.2227	16160848.9844	9970459.1699	7655428.6582	5724536.5205	3923927.6328	3743898.9346	2916106.4893	4309110.7344	4249459.8359	3259426.8096	4016711.8672	4717197.3125
tr|Q8YQ81|Q8YQ81_NOSS1	Q8YQ81	Q8YQ81_NOSS1	alr3954	238	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3954 protein 	4:Protein predicted	9.24	1	0.999	2	2	2	3	3	3	15450689	15450689	15450689	9K(304.2071), N-term(304.2071)	NA	NA	120038.4336	835091.1328	4820143.4688	2967750.4688	1109018.4219	416587.6016	185709.1953	121335.4316	86479.6787	55883.6338	53625.8062	47599.0596	58008.8857	55543.082	61151.27	92319.0723	71995.5601	93401.3643
tr|Q8YQ84|Q8YQ84_NOSS1	Q8YQ84	Q8YQ84_NOSS1	alr3950	271	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3950 protein 	4:Protein predicted	17.34	1	0.999	3	3	3	3	3	3	10686244	10686244	10686244	26K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	266572.6133	1665725.0156	1695365.4062	802413.9375	407813.8398	214272.6875	119128.4766	87799.2227	62002.3281	69471.6523	58129.3926	55643.4834	48871.6006	57372.668	72172.7705	76565.8623	97665.8828	158141.7051
tr|Q8YQ87|Q8YQ87_NOSS1	Q8YQ87	Q8YQ87_NOSS1	cbiM2	306	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cobalt transport protein 	4:Protein predicted	5.56	1	0.999	2	2	2	4	4	4	107075704	107075704	107075704	9K(304.2071), N-term(304.2071)	NA	NA	206673.0112	455317.5898	2046231.8672	1401249.8828	953210.7734	519160.834	228341.4736	131927.0347	75396.0835	68886.6357	56250.9614	85558.0024	53219.5107	131323.6289	93309.0557	125567.5566	76166.77	181983.0938
tr|Q8YQ92|Q8YQ92_NOSS1	Q8YQ92	Q8YQ92_NOSS1	all3942	338	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Copper-containing nitrite reductase 	3:Protein inferred from homology	2.37	1	0.999	1	1	1	2	2	2	684784	684784	684784	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YQ93|Q8YQ93_NOSS1	Q8YQ93	Q8YQ93_NOSS1	all3941	337	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3941 protein 	4:Protein predicted	59.64	1	0.999	18	18	18	53	53	53	189097360	189097360	189097360	11K(304.2071), 12K(304.2071), 13K(304.2071), 15K(304.2071), 16K(304.2071), 17K(304.2071), 1K(304.2071), 5M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	6526521.2412	88197778.6953	175377893.8516	52469743.2422	20315872.5078	8321278.8501	3481076.8418	1838579.6606	1191363.0947	1047266.531	858057.8071	921738.8711	856846.2332	980755.9407	1150901.2349	1113505.7915	1236456.2236	1712471.3604
tr|Q8YQ94|Q8YQ94_NOSS1	Q8YQ94	Q8YQ94_NOSS1	all3940	144	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3940 protein 	4:Protein predicted	47.92	1	0.999	7	7	7	22	22	22	202636920	202636920	202636920	12K(304.2071), 14K(304.2071), 1M(15.9949), 2M(15.9949), 4M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	7526782.1123	29904926.707	18866368.002	6651969.731	2915973.6929	1326794.7754	655727.4629	458476.4214	391871.2129	423596.0127	324801.9526	355216.4482	408609.9316	260245.8755	272091.752	394737.5176	290192.3013	534912.6584
tr|Q8YQ95|Q8YQ95_NOSS1	Q8YQ95	Q8YQ95_NOSS1	all3939	315	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3939 protein 	3:Protein inferred from homology	14.6	1	0.999	5	5	5	8	8	8	28045220	28045220	28045220	11K(304.2071), 12K(304.2071), 14K(304.2071), 1K(304.2071), 6C(57.0214), N-term(304.2071)	NA	NA	443757.4517	3094675.8164	17315360.3125	10129960.375	4034186.8633	1470882.7988	542968.0801	312024.9404	333905.2253	227574.3	210433.2161	296872.9937	185537.2808	165850.7717	157044.1421	283573.0713	188917.6736	363123.5415
tr|Q8YQ96|Q8YQ96_NOSS1	Q8YQ96	Q8YQ96_NOSS1	alr3938	307	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ABC transporter iron binding protein 	4:Protein predicted	33.88	1	0.999	9	9	9	14	14	14	31869282	31869282	31869282	11K(304.2071), 12K(304.2071), 13K(304.2071), 20K(304.2071), 5K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1493704.0176	15094986.4688	23233100.5938	7201907.4766	3302004.1641	1452362.2031	692752.4736	363647.5	241047.0771	230207.1274	175201.1431	166671.2065	186104.2666	196360.4316	218817.9736	329586.9458	292645.5649	500702.5146
tr|Q8YQ97|Q8YQ97_NOSS1	Q8YQ97	Q8YQ97_NOSS1	alr3937	489	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Mercuric reductase 	3:Protein inferred from homology	6.34	1	0.999	3	3	3	4	4	4	4586121	4586121	4586121	12K(304.2071), 8K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	110758.9688	442258.6875	1269493.0938	1477175.5	1349053.375	680307.875	374156.8281	203555.2344	201608.9844	186711.9141	123672.3398	108023.5156	116881.6562	146039.4961	165572.2812	285500.1484	286245.9922	497227.6719
